ID_EMPRESA;ID_ALMOX;DATA_INICIAL;COD_PRODUTO;SALDO
1;36;01/01/1990 00:00;23845          ;0
1;36;01/01/1990 00:00;23899          ;0
1;36;01/01/1990 00:00;23987          ;0
1;36;01/01/1990 00:00;24227          ;0
1;36;01/01/1990 00:00;24307          ;0
1;36;01/01/1990 00:00;24308          ;0
1;36;01/01/1990 00:00;24416          ;0
1;36;01/01/1990 00:00;24790          ;0
1;36;01/01/1990 00:00;24802          ;0
1;36;01/01/1990 00:00;24803          ;0
1;36;01/01/1990 00:00;24804          ;0
1;36;01/01/1990 00:00;24806          ;0
1;36;01/01/1990 00:00;24807          ;0
1;36;01/01/1990 00:00;24843          ;0
1;36;01/01/1990 00:00;24845          ;0
1;36;01/01/1990 00:00;24880          ;0
1;36;01/01/1990 00:00;24938          ;0
1;36;01/01/1990 00:00;24942          ;0
1;36;02/08/2016 00:00;24998;300
1;36;01/01/1990 00:00;25261          ;0
1;36;01/01/1990 00:00;25376          ;0
1;36;01/01/1990 00:00;25432          ;0
1;36;01/01/1990 00:00;25442          ;0
1;36;01/01/1990 00:00;25876          ;0
1;36;01/01/1990 00:00;26198;0
1;36;01/01/1990 00:00;27115          ;0
1;36;01/01/1990 00:00;27437          ;0
1;36;01/01/1990 00:00;27549          ;0
1;36;01/01/1990 00:00;27618          ;0
1;36;01/01/1990 00:00;27895          ;0
1;36;01/01/1990 00:00;27972          ;0
1;36;01/01/1990 00:00;27980          ;0
1;36;02/08/2016 00:00;28023;30
1;36;01/01/1990 00:00;29135          ;0
1;36;01/01/1990 00:00;29350          ;0
1;36;01/01/1990 00:00;29381          ;0
1;36;01/01/1990 00:00;29412          ;0
1;36;01/01/1990 00:00;30093          ;0
1;36;01/01/1990 00:00;30187          ;0
1;36;01/01/1990 00:00;30266;0
1;36;01/01/1990 00:00;30309;0
1;36;01/01/1990 00:00;30342;0
1;36;01/01/1990 00:00;30764;0
1;36;01/01/1990 00:00;30871          ;0
1;36;01/01/1990 00:00;31002;0
1;36;01/01/1990 00:00;31020          ;0
1;36;01/01/1990 00:00;31095;0
1;36;01/01/1990 00:00;31133          ;0
1;36;01/01/1990 00:00;31438;0
1;36;01/01/1990 00:00;31764          ;0
1;36;01/01/1990 00:00;31880          ;0
1;36;01/01/1990 00:00;32017;0
1;36;01/01/1990 00:00;32223          ;0
1;36;01/01/1990 00:00;32605          ;0
1;36;01/01/1990 00:00;32919          ;0
1;36;01/01/1990 00:00;33012          ;0
1;36;01/01/1990 00:00;33214          ;0
1;36;01/01/1990 00:00;33267          ;0
1;36;01/01/1990 00:00;33697          ;0
1;36;01/01/1990 00:00;33853          ;0
1;36;01/01/1990 00:00;33865          ;0
1;36;01/01/1990 00:00;34412          ;0
1;36;01/01/1990 00:00;34568          ;0
1;36;02/08/2016 00:00;34569;1
1;36;02/08/2016 00:00;34570;1
1;36;02/08/2016 00:00;34571;7
1;36;01/01/1990 00:00;34605          ;0
1;36;01/01/1990 00:00;34766          ;0
1;36;01/01/1990 00:00;34783          ;0
1;36;01/01/1990 00:00;34854          ;0
1;36;01/01/1990 00:00;35154          ;0
1;36;01/01/1990 00:00;35213          ;0
1;36;02/08/2016 00:00;35548;15
1;36;01/01/1990 00:00;35563          ;0
1;36;01/01/1990 00:00;35582          ;0
1;36;01/01/1990 00:00;35585;0
1;36;01/01/1990 00:00;35616          ;0
1;36;01/01/1990 00:00;35742          ;0
1;36;01/01/1990 00:00;35816;0
1;36;01/01/1990 00:00;35826          ;0
1;36;01/01/1990 00:00;35858          ;0
1;36;01/01/1990 00:00;36016          ;0
1;36;01/01/1990 00:00;36160          ;0
1;36;02/08/2016 00:00;36206;1
1;36;01/01/1990 00:00;36208;0
1;36;01/01/1990 00:00;36394          ;0
1;36;01/01/1990 00:00;36395          ;0
1;36;01/01/1990 00:00;36492          ;0
1;36;01/01/1990 00:00;36533          ;0
1;36;01/01/1990 00:00;36680          ;0
1;36;01/01/1990 00:00;36692          ;0
1;36;01/01/1990 00:00;36752          ;0
1;36;01/01/1990 00:00;36753          ;0
1;36;01/01/1990 00:00;36793;0
1;36;01/01/1990 00:00;36981;0
1;36;02/08/2016 00:00;37120;2
1;36;01/01/1990 00:00;37189          ;0
1;36;01/01/1990 00:00;37199          ;0
1;36;01/01/1990 00:00;37329;0
1;36;01/01/1990 00:00;37345          ;0
1;36;01/01/1990 00:00;37351          ;0
1;36;01/01/1990 00:00;37434          ;0
1;36;01/01/1990 00:00;38210          ;0
1;36;01/01/1990 00:00;38360          ;0
1;36;01/01/1990 00:00;38391          ;0
1;36;01/01/1990 00:00;38502          ;0
1;36;01/01/1990 00:00;38703;0
1;36;01/01/1990 00:00;38714          ;0
1;36;01/01/1990 00:00;38829;0
1;36;01/01/1990 00:00;39081          ;0
1;36;01/01/1990 00:00;39096;0
1;36;01/01/1990 00:00;40088          ;0
1;36;01/01/1990 00:00;40252          ;0
1;36;01/01/1990 00:00;40737          ;0
1;36;01/01/1990 00:00;40739          ;0
1;36;01/01/1990 00:00;40740          ;0
1;36;01/01/1990 00:00;40781          ;0
1;36;01/01/1990 00:00;40783          ;0
1;36;01/01/1990 00:00;41193          ;0
1;36;01/01/1990 00:00;41889          ;0
1;36;01/01/1990 00:00;42458;0
1;36;01/01/1990 00:00;43020          ;0
1;36;01/01/1990 00:00;43021          ;0
1;36;01/01/1990 00:00;43392          ;0
1;36;01/01/1990 00:00;43967          ;0
1;36;01/01/1990 00:00;48805          ;0
1;36;01/01/1990 00:00;48810          ;0
1;36;01/01/1990 00:00;48965          ;0
1;36;01/01/1990 00:00;49302          ;0
1;36;01/01/1990 00:00;49354          ;0
1;36;01/01/1990 00:00;49665          ;0
1;36;01/01/1990 00:00;49766          ;0
1;36;01/01/1990 00:00;49793          ;0
1;36;01/01/1990 00:00;49898          ;0
1;36;01/01/1990 00:00;50565          ;0
1;36;01/01/1990 00:00;50566          ;0
1;36;01/01/1990 00:00;50662          ;0
1;36;01/01/1990 00:00;51149          ;0
1;36;01/01/1990 00:00;51321          ;0
1;36;01/01/1990 00:00;51693;0
1;36;01/01/1990 00:00;51940          ;0
1;36;01/01/1990 00:00;52495          ;0
1;36;01/01/1990 00:00;53529          ;0
1;36;01/01/1990 00:00;53831          ;0
1;36;01/01/1990 00:00;54096          ;0
1;36;01/01/1990 00:00;54573          ;0
1;36;01/01/1990 00:00;54947          ;0
1;36;01/01/1990 00:00;54973          ;0
1;36;01/01/1990 00:00;55790          ;0
1;36;01/01/1990 00:00;56365          ;0
1;36;01/01/1990 00:00;56385          ;0
1;36;01/01/1990 00:00;56394          ;0
1;36;01/01/1990 00:00;56811          ;0
1;36;01/01/1990 00:00;56934          ;0
1;36;01/01/1990 00:00;63600          ;0
1;36;01/01/1990 00:00;64770          ;0
1;36;01/01/1990 00:00;65273          ;0
1;36;01/01/1990 00:00;66523;0
1;36;01/01/1990 00:00;67256;0
1;36;01/01/1990 00:00;67627;0
1;36;01/01/1990 00:00;67636;0
1;36;01/01/1990 00:00;68245          ;0
1;36;01/01/1990 00:00;68558;0
1;36;01/01/1990 00:00;68559;0
1;36;01/01/1990 00:00;68560;0
1;36;01/01/1990 00:00;69283;0
1;36;01/01/1990 00:00;70169;0
1;36;01/01/1990 00:00;70170;0
1;36;01/01/1990 00:00;70302;0
1;36;01/01/1990 00:00;70477;0
1;36;01/01/1990 00:00;70894          ;0
1;36;01/01/1990 00:00;71051          ;0
1;36;01/01/1990 00:00;71675          ;0
1;36;01/01/1990 00:00;71972          ;0
1;36;01/01/1990 00:00;72170;0
1;36;01/01/1990 00:00;72624          ;0
1;36;01/01/1990 00:00;73118          ;0
1;36;01/01/1990 00:00;73864          ;0
1;36;01/01/1990 00:00;74652;0
1;36;01/01/1990 00:00;74887          ;0
1;36;01/01/1990 00:00;74888          ;0
1;36;01/01/1990 00:00;74897          ;0
1;36;01/01/1990 00:00;74899          ;0
1;36;01/01/1990 00:00;74902          ;0
1;36;01/01/1990 00:00;75794          ;0
1;36;01/01/1990 00:00;77790          ;0
1;36;01/01/1990 00:00;79112;0
1;36;01/01/1990 00:00;79113          ;0
1;36;01/01/1990 00:00;79644;0
1;36;01/01/1990 00:00;79645;0
1;36;01/01/1990 00:00;80259          ;0
1;36;01/01/1990 00:00;80292          ;0
1;36;01/01/1990 00:00;81138          ;0
1;36;01/01/1990 00:00;81139          ;0
1;36;01/01/1990 00:00;82487;0
1;36;01/01/1990 00:00;83166;0
1;36;01/01/1990 00:00;83167;0
1;36;01/01/1990 00:00;84206          ;0
1;36;01/01/1990 00:00;84239          ;0
1;36;01/01/1990 00:00;85103;0
1;36;01/01/1990 00:00;85104;0
1;36;01/01/1990 00:00;85105;0
1;36;01/01/1990 00:00;85198          ;0
1;36;01/01/1990 00:00;85258;0
1;36;01/01/1990 00:00;85546          ;0
1;36;01/01/1990 00:00;89283          ;0
1;36;01/01/1990 00:00;89284          ;0
1;36;01/01/1990 00:00;89285          ;0
1;36;01/01/1990 00:00;89286          ;0
1;36;01/01/1990 00:00;89287          ;0
1;36;01/01/1990 00:00;89288          ;0
1;36;01/01/1990 00:00;89289          ;0
1;36;01/01/1990 00:00;89290          ;0
1;36;01/01/1990 00:00;89291          ;0
1;36;01/01/1990 00:00;90762          ;0
1;36;01/01/1990 00:00;91346          ;0
1;36;01/01/1990 00:00;E02010201000000;0
1;36;01/01/1990 00:00;LUV020880041030;0
1;52;01/01/1990 00:00;00011          ;0
1;52;01/01/1990 00:00;00025          ;0
1;52;01/01/1990 00:00;00482;0
1;52;01/01/1990 00:00;00483;0
1;52;02/08/2016 00:00;00530;3
1;52;02/08/2016 00:00;00531;5
1;52;01/01/1990 00:00;00533          ;0
1;52;02/08/2016 00:00;00534;5
1;52;01/01/1990 00:00;00780          ;0
1;52;01/01/1990 00:00;01208          ;0
1;52;01/01/1990 00:00;01209;0
1;52;01/01/1990 00:00;01210;0
1;52;01/01/1990 00:00;01211;0
1;52;01/01/1990 00:00;01212;0
1;52;02/08/2016 00:00;01270;3200
1;52;01/01/1990 00:00;01320;0
1;52;02/08/2016 00:00;01408;50
1;52;01/01/1990 00:00;01484          ;0
1;52;01/01/1990 00:00;01486          ;0
1;52;01/01/1990 00:00;01496          ;0
1;52;01/01/1990 00:00;01508          ;0
1;52;01/01/1990 00:00;01511          ;0
1;52;01/01/1990 00:00;01531          ;0
1;52;01/01/1990 00:00;01534          ;0
1;52;01/01/1990 00:00;01552          ;0
1;52;01/01/1990 00:00;01562          ;0
1;52;01/01/1990 00:00;01604;0
1;52;01/01/1990 00:00;01617          ;0
1;52;01/01/1990 00:00;01631          ;0
1;52;01/01/1990 00:00;01632          ;0
1;52;01/01/1990 00:00;01639;0
1;52;01/01/1990 00:00;01659;0
1;52;01/01/1990 00:00;01663;0
1;52;01/01/1990 00:00;01679          ;0
1;52;01/01/1990 00:00;01685;0
1;52;01/01/1990 00:00;01687;0
1;52;01/01/1990 00:00;01690;0
1;52;02/08/2016 00:00;01691;2
1;52;01/01/1990 00:00;01695;0
1;52;01/01/1990 00:00;01696;0
1;52;01/01/1990 00:00;01697;0
1;52;01/01/1990 00:00;01704;0
1;52;01/01/1990 00:00;01706;0
1;52;01/01/1990 00:00;01711;0
1;52;01/01/1990 00:00;01712;0
1;52;01/01/1990 00:00;01720;0
1;52;01/01/1990 00:00;01752;0
1;52;02/08/2016 00:00;01907;680
1;52;02/08/2016 00:00;01908;440
1;52;02/08/2016 00:00;01910;8
1;52;02/08/2016 00:00;01911;240
1;52;01/01/1990 00:00;02058          ;0
1;52;01/01/1990 00:00;02247          ;0
1;52;01/01/1990 00:00;02281          ;0
1;52;01/01/1990 00:00;02318          ;0
1;52;01/01/1990 00:00;02348          ;0
1;52;01/01/1990 00:00;02436          ;0
1;52;01/01/1990 00:00;02440          ;0
1;52;01/01/1990 00:00;02564          ;0
1;52;01/01/1990 00:00;02566          ;0
1;52;01/01/1990 00:00;02573          ;0
1;52;01/01/1990 00:00;02582          ;0
1;52;01/01/1990 00:00;02590          ;0
1;52;01/01/1990 00:00;02663          ;0
1;52;01/01/1990 00:00;02771          ;0
1;52;01/01/1990 00:00;02774          ;0
1;52;01/01/1990 00:00;02790;0
1;52;01/01/1990 00:00;02939          ;0
1;52;01/01/1990 00:00;02940          ;0
1;52;01/01/1990 00:00;02941          ;0
1;52;01/01/1990 00:00;03063          ;0
1;52;01/01/1990 00:00;03123          ;0
1;52;01/01/1990 00:00;03125          ;0
1;52;01/01/1990 00:00;03133          ;0
1;52;01/01/1990 00:00;03134          ;0
1;52;01/01/1990 00:00;03222          ;0
1;52;01/01/1990 00:00;03393          ;0
1;52;01/01/1990 00:00;03401          ;0
1;52;01/01/1990 00:00;03424          ;0
1;52;01/01/1990 00:00;03426          ;0
1;52;01/01/1990 00:00;03462          ;0
1;52;01/01/1990 00:00;03471          ;0
1;52;01/01/1990 00:00;03472          ;0
1;52;01/01/1990 00:00;03487          ;0
1;52;01/01/1990 00:00;03495          ;0
1;52;01/01/1990 00:00;03611          ;0
1;52;01/01/1990 00:00;03684          ;0
1;52;01/01/1990 00:00;03690          ;0
1;52;01/01/1990 00:00;03692          ;0
1;52;01/01/1990 00:00;03713          ;0
1;52;01/01/1990 00:00;03827          ;0
1;52;01/01/1990 00:00;04191          ;0
1;52;01/01/1990 00:00;04199          ;0
1;52;01/01/1990 00:00;04444          ;0
1;52;01/01/1990 00:00;04462          ;0
1;52;01/01/1990 00:00;04527          ;0
1;52;01/01/1990 00:00;04712;0
1;52;01/01/1990 00:00;04734          ;0
1;52;01/01/1990 00:00;04801;0
1;52;01/01/1990 00:00;04842          ;0
1;52;02/08/2016 00:00;04887;30
1;52;01/01/1990 00:00;04928          ;0
1;52;01/01/1990 00:00;05064          ;0
1;52;01/01/1990 00:00;06496          ;0
1;52;01/01/1990 00:00;06575          ;0
1;52;01/01/1990 00:00;06734          ;0
1;52;01/01/1990 00:00;06921;0
1;52;01/01/1990 00:00;06948          ;0
1;52;01/01/1990 00:00;06998          ;0
1;52;01/01/1990 00:00;07098          ;0
1;52;01/01/1990 00:00;07125          ;0
1;52;01/01/1990 00:00;08277          ;0
1;52;02/08/2016 00:00;08696;120
1;52;02/08/2016 00:00;08697;720
1;52;01/01/1990 00:00;08816;0
1;52;01/01/1990 00:00;10085;0
1;52;02/08/2016 00:00;19403;120
1;52;01/01/1990 00:00;20889          ;0
1;52;01/01/1990 00:00;21599          ;0
1;52;01/01/1990 00:00;21850          ;0
1;52;01/01/1990 00:00;22000;0
1;52;01/01/1990 00:00;22052          ;0
1;52;01/01/1990 00:00;22055          ;0
1;52;01/01/1990 00:00;22056          ;0
1;52;01/01/1990 00:00;22057          ;0
1;52;01/01/1990 00:00;22059          ;0
1;52;01/01/1990 00:00;22062          ;0
1;52;02/08/2016 00:00;22087;7
1;52;01/01/1990 00:00;23063          ;0
1;52;01/01/1990 00:00;23066          ;0
1;52;01/01/1990 00:00;23095          ;0
1;52;01/01/1990 00:00;23116          ;0
1;52;01/01/1990 00:00;23208          ;0
1;52;01/01/1990 00:00;23224          ;0
1;52;01/01/1990 00:00;23229          ;0
1;52;01/01/1990 00:00;23230          ;0
1;52;01/01/1990 00:00;23232          ;0
1;52;01/01/1990 00:00;23239          ;0
1;52;01/01/1990 00:00;23250          ;0
1;52;01/01/1990 00:00;23762          ;0
1;52;01/01/1990 00:00;23796;0
1;52;01/01/1990 00:00;23867          ;0
1;52;01/01/1990 00:00;23987          ;0
1;52;01/01/1990 00:00;24090          ;0
1;52;01/01/1990 00:00;24113          ;0
1;52;01/01/1990 00:00;24388          ;0
1;52;01/01/1990 00:00;24802          ;0
1;52;01/01/1990 00:00;24803          ;0
1;52;01/01/1990 00:00;24804          ;0
1;52;01/01/1990 00:00;24938          ;0
1;52;01/01/1990 00:00;24998;0
1;52;01/01/1990 00:00;25376          ;0
1;52;01/01/1990 00:00;25485          ;0
1;52;02/08/2016 00:00;26198;8
1;52;01/01/1990 00:00;26240          ;0
1;52;01/01/1990 00:00;28023;0
1;52;01/01/1990 00:00;29135          ;0
1;52;01/01/1990 00:00;30266;0
1;52;01/01/1990 00:00;30309;0
1;52;01/01/1990 00:00;30342;0
1;52;02/08/2016 00:00;30764;40
1;52;01/01/1990 00:00;31002;0
1;52;01/01/1990 00:00;31095;0
1;52;02/08/2016 00:00;31438;10
1;52;02/08/2016 00:00;32017;5
1;52;01/01/1990 00:00;32218          ;0
1;52;01/01/1990 00:00;32764          ;0
1;52;01/01/1990 00:00;32919          ;0
1;52;01/01/1990 00:00;33012          ;0
1;52;01/01/1990 00:00;34208          ;0
1;52;01/01/1990 00:00;34569;0
1;52;01/01/1990 00:00;34570;0
1;52;01/01/1990 00:00;34571;0
1;52;01/01/1990 00:00;34766          ;0
1;52;01/01/1990 00:00;35548;0
1;52;01/01/1990 00:00;35585;0
1;52;01/01/1990 00:00;35590          ;0
1;52;01/01/1990 00:00;35703          ;0
1;52;01/01/1990 00:00;35721          ;0
1;52;01/01/1990 00:00;35742          ;0
1;52;01/01/1990 00:00;35816;0
1;52;01/01/1990 00:00;35817          ;0
1;52;01/01/1990 00:00;35826          ;0
1;52;01/01/1990 00:00;36077          ;0
1;52;01/01/1990 00:00;36151          ;0
1;52;01/01/1990 00:00;36181          ;0
1;52;01/01/1990 00:00;36206;0
1;52;01/01/1990 00:00;36208;0
1;52;01/01/1990 00:00;36279          ;0
1;52;01/01/1990 00:00;36320;0
1;52;01/01/1990 00:00;36793;0
1;52;01/01/1990 00:00;36981;0
1;52;01/01/1990 00:00;37120;0
1;52;02/08/2016 00:00;37329;248
1;52;01/01/1990 00:00;38360          ;0
1;52;01/01/1990 00:00;38419          ;0
1;52;01/01/1990 00:00;38703;0
1;52;01/01/1990 00:00;38736          ;0
1;52;01/01/1990 00:00;38829;0
1;52;01/01/1990 00:00;39079          ;0
1;52;02/08/2016 00:00;39096;2
1;52;01/01/1990 00:00;39168          ;0
1;52;01/01/1990 00:00;39208          ;0
1;52;01/01/1990 00:00;40252          ;0
1;52;01/01/1990 00:00;40466          ;0
1;52;02/08/2016 00:00;42458;3740
1;52;01/01/1990 00:00;48805          ;0
1;52;01/01/1990 00:00;48965          ;0
1;52;01/01/1990 00:00;49898          ;0
1;52;01/01/1990 00:00;50565          ;0
1;52;01/01/1990 00:00;50566          ;0
1;52;01/01/1990 00:00;50664          ;0
1;52;01/01/1990 00:00;51693;0
1;52;01/01/1990 00:00;52308          ;0
1;52;01/01/1990 00:00;62146          ;0
1;52;01/01/1990 00:00;63684          ;0
1;52;02/08/2016 00:00;66523;1440
1;52;01/01/1990 00:00;67256;0
1;52;01/01/1990 00:00;67627;0
1;52;01/01/1990 00:00;67636;0
1;52;02/08/2016 00:00;68558;20
1;52;02/08/2016 00:00;68559;50
1;52;02/08/2016 00:00;68560;120
1;52;02/08/2016 00:00;69283;160
1;52;02/08/2016 00:00;70169;30
1;52;02/08/2016 00:00;70170;24
1;52;02/08/2016 00:00;70302;52
1;52;02/08/2016 00:00;70477;60
1;52;02/08/2016 00:00;72170;190
1;52;01/01/1990 00:00;73051          ;0
1;52;02/08/2016 00:00;74652;8
1;52;01/01/1990 00:00;74703          ;0
1;52;01/01/1990 00:00;77956          ;0
1;52;01/01/1990 00:00;77965          ;0
1;52;01/01/1990 00:00;78447          ;0
1;52;01/01/1990 00:00;78448          ;0
1;52;01/01/1990 00:00;78454          ;0
1;52;01/01/1990 00:00;78455          ;0
1;52;01/01/1990 00:00;78457          ;0
1;52;01/01/1990 00:00;78461          ;0
1;52;01/01/1990 00:00;78465          ;0
1;52;01/01/1990 00:00;78498          ;0
1;52;01/01/1990 00:00;78507          ;0
1;52;01/01/1990 00:00;79084          ;0
1;52;01/01/1990 00:00;79112;0
1;52;01/01/1990 00:00;79113          ;0
1;52;02/08/2016 00:00;79644;22
1;52;02/08/2016 00:00;79645;4
1;52;01/01/1990 00:00;80287          ;0
1;52;02/08/2016 00:00;82487;10
1;52;02/08/2016 00:00;83166;4
1;52;02/08/2016 00:00;83167;8
1;52;01/01/1990 00:00;84144          ;0
1;52;01/01/1990 00:00;85071          ;0
1;52;02/08/2016 00:00;85103;66
1;52;02/08/2016 00:00;85104;34
1;52;02/08/2016 00:00;85105;20
1;52;02/08/2016 00:00;85258;4
1;52;01/01/1990 00:00;87451          ;0
1;52;01/01/1990 00:00;E02010201000000;0
1;52;01/01/1990 00:00;LUV020880041030;0
